transaction_id,product_name,product_category,quantity,unit_price,total_price,customer_name,customer_email,purchase_date,payment_method,City,Order_status
922,Honey-Balsamic Vinaigrette,Food - Dressing,95,12.1,998.81,Jeni Smowton,jsmowtonpl@guardian.co.uk,12/6/2025,credit card,Pune,returned
923,Whole Grain Hamburger Buns,Food - Bakery,27,79.82,97.75,Taffy Ramelot,tramelotpm@dell.com,9/27/2024,Apple Pay,Bangalore,refunded
924,Chipotle Sauce,Food - Condiments,14,43.86,139.83,Barde Gainfort,bgainfortpn@tiny.cc,6/16/2024,PayPal,Bangalore,pending
925,Car Trash Can,Automotive,60,5.57,838.06,Kassi Peverell,kpeverellpo@bloomberg.com,11/10/2025,PayPal,Pune,refunded
926,Dark Chocolate Tart,Food - Desserts,63,29.31,177.45,Georgia Eldin,geldinpp@trellian.com,4/19/2022,Apple Pay,Pune,backordered
927,Compact Hair Dryer,Beauty,39,9.93,629.13,Vivi Ponten,vpontenpq@engadget.com,12/8/2026,PayPal,Ahmedabad,on hold
928,Faux Fur Coat,Clothing - Coats,81,51.79,909.59,Pippy Gabbat,pgabbatpr@hao123.com,5/29/2024,Gift card,Chennai,returned
929,Dried Mango Slices,Food - Snacks,84,32.6,810.13,Herb Luberti,hlubertips@angelfire.com,6/15/2021,Gift card,Ahmedabad,backordered
930,Craft Beer Mustard,Food - Condiments,72,52.81,203.31,Jonah Scarlett,jscarlettpt@prnewswire.com,11/6/2025,Cash,Hyderabad,pending
931,Stainless Steel Straws,Kitchen,32,90.88,41.3,Aguste Brazier,abrazierpu@fastcompany.com,9/8/2022,credit card,Ahmedabad,completed
932,Organic Fruit Salad,Food - Produce,56,16.58,608.55,Gilberte Jopling,gjoplingpv@baidu.com,6/12/2023,Cash,Delhi,on hold
933,Garlic Parmesan Roasted Potatoes,Food - Sides,26,70.95,486.3,Glenn Hector,ghectorpw@irs.gov,11/18/2025,Gift card,Kolkata,returned
934,Herb Seasoned Croutons,Food - Salad Toppings,3,8.26,987.52,Theadora Shawcroft,tshawcroftpx@flavors.me,9/27/2024,PayPal,Kolkata,completed
935,Classic Cheeseburger Mix,Food - Meats,2,11.85,389.44,Haze Warden,hwardenpy@addtoany.com,1/19/2026,credit card,Pune,refunded
936,Printed Maxi Skirt,Clothing - Skirts,51,70.13,722.12,Kenon Larkings,klarkingspz@earthlink.net,6/12/2020,PayPal,Ahmedabad,refunded
937,Bamboo Cutting Board Set,Kitchen,33,99.82,881.33,Rosmunda Ballach,rballachq0@linkedin.com,6/1/2023,PayPal,Lucknow,cancelled
938,Cabbage,Food - Produce,31,86.12,155.7,Dasha Crowcombe,dcrowcombeq1@amazon.com,8/14/2024,Gift card,Chennai,shipped
939,Digital Camera,Electronics,56,58.34,780.08,Wilie Rocks,wrocksq2@weebly.com,2/15/2020,credit card,Bangalore,pending
940,Stainless Steel Water Pitcher,Kitchen,25,14.56,998.32,Hobie Sigge,hsiggeq3@stumbleupon.com,6/21/2021,Google Pay,Hyderabad,backordered
941,Cocoa Powder,Food - Baking,18,19.87,987.92,Darryl Cotterill,dcotterillq4@digg.com,3/17/2025,Google Pay,Delhi,completed
942,Peach Yogurt,Food - Dairy,20,33.17,820.44,Leona Dorbin,ldorbinq5@thetimes.co.uk,1/14/2021,Google Pay,Hyderabad,backordered
943,Folding Pocket Knife,Tools,51,62.67,844.18,Kinsley Doige,kdoigeq6@lulu.com,1/8/2026,Apple Pay,Jaipur,delivered
944,Creamy Spinach Dip,Food - Prepared Foods,57,79.61,70.92,Brigg Doudney,bdoudneyq7@diigo.com,4/18/2025,credit card,Lucknow,returned
945,Watering Can with Nozzle,Garden,52,38.81,317.34,Kirsten Hollyar,khollyarq8@guardian.co.uk,9/3/2020,credit card,Delhi,completed
946,Asian Salad Mix,Food - Produce,99,68.4,270.54,Max Oxtoby,moxtobyq9@oaic.gov.au,2/13/2020,credit card,Kolkata,backordered
947,Pet Hair Remover,Pets,68,12.89,62.11,Darbie Begwell,dbegwellqa@icio.us,4/7/2022,Cash,Chennai,pending
948,Car Windshield Sun Shade,Automotive,1,30.79,674.6,Lee Carless,lcarlessqb@theglobeandmail.com,7/11/2023,Cash,Delhi,refunded
949,Fitness Jump Rope,Fitness,85,79.38,599.7,Emlyn Dran,edranqc@hp.com,8/4/2024,PayPal,Hyderabad,backordered
950,LED Flashing Pet Collar,Pets,26,96.17,702.77,Ailsun Smallthwaite,asmallthwaiteqd@yolasite.com,9/22/2021,Gift card,Bangalore,completed
951,Ceramic Knife Set,Kitchen,42,11.85,589.61,Susana Bryan,sbryanqe@jalbum.net,1/8/2024,Google Pay,Mumbai,refunded
952,Vegetable Stir-Fry Kit,Food - Produce,32,80.24,366.76,Kynthia Liccardo,kliccardoqf@archive.org,10/18/2021,Gift card,Bangalore,cancelled
953,Infrared Thermometer,Health,1,76.94,427.5,Eloise Doull,edoullqg@twitpic.com,6/18/2021,Gift card,Hyderabad,processing
954,Computer Monitor Stand,Office,57,74.45,493.56,Helen-elizabeth Winskill,hwinskillqh@uol.com.br,4/3/2025,Apple Pay,Mumbai,on hold
955,Car Seat Organizer,Automotive,27,37.21,510.0,Kaiser Scarratt,kscarrattqi@hhs.gov,4/24/2023,credit card,Kolkata,backordered
956,Margherita Pizza,Food - Frozen Foods,32,26.73,57.06,Erv Gauson,egausonqj@mozilla.org,8/31/2025,Gift card,Pune,on hold
957,Customizable Wall Calendar,Office,15,98.12,301.96,Koralle Crampton,kcramptonqk@spotify.com,12/20/2020,Apple Pay,Jaipur,completed
958,Sun Protection Clothing,Clothing,70,54.69,935.97,Sapphira Dales,sdalesql@aboutads.info,7/7/2026,credit card,Ahmedabad,processing
959,Gaming Headset,Gaming,48,4.14,924.84,Star Hamblington,shamblingtonqm@amazon.com,8/23/2026,Google Pay,Ahmedabad,on hold
960,Home Karaoke System,Audio,76,69.57,836.61,Creighton MacNucator,cmacnucatorqn@nature.com,6/26/2026,Google Pay,Lucknow,pending
961,Sriracha Hot Chili Sauce,Food - Condiments,36,5.4,608.72,Alexine Duprey,adupreyqo@sphinn.com,5/26/2020,Gift card,Hyderabad,completed
962,Peanut Butter Filled Pretzels,Food - Snacks,53,73.5,756.31,Rochella Dinnington,rdinningtonqp@google.com.br,2/19/2024,Apple Pay,Kolkata,backordered
963,Caramel Apple Taffy,Food - Confectionery,84,51.65,758.29,Aaren Poge,apogeqq@wufoo.com,9/18/2026,Google Pay,Hyderabad,backordered
964,Graphic Print Leggings,Clothing - Activewear,69,73.09,305.39,Silvana Szwandt,sszwandtqr@google.co.uk,8/17/2022,Apple Pay,Jaipur,on hold
965,Kale Salad Kit,Food - Salads,56,78.95,726.58,Sophie Leband,slebandqs@dailymail.co.uk,10/29/2026,credit card,Mumbai,pending
966,Magnetic Phone Case,Accessories,29,35.13,531.27,Carmine Taylder,ctaylderqt@mozilla.org,10/26/2025,credit card,Hyderabad,processing
967,LED Flashing Pet Collar,Pets,66,41.28,197.58,Mack Wardesworth,mwardesworthqu@biblegateway.com,1/18/2025,credit card,Lucknow,on hold
968,Ankle Boots,Clothing - Footwear,67,26.67,909.34,Maynord Inchbald,minchbaldqv@parallels.com,3/25/2020,Apple Pay,Delhi,pending
969,Key Finder,Accessories,8,25.04,914.66,Brew Gorner,bgornerqw@zimbio.com,6/15/2025,Apple Pay,Bangalore,processing
970,Herb Drying Rack,Garden,51,88.71,846.48,Astrix Biskup,abiskupqx@narod.ru,11/22/2026,Gift card,Ahmedabad,on hold
971,Teriyaki Tofu Stir-Fry,Food - Prepared Meals,36,38.47,522.61,Jaime Le Barr,jleqy@amazon.co.uk,7/5/2020,PayPal,Delhi,on hold
972,Bamboo Toothbrush,Health,71,1.9,327.52,Dom Plaster,dplasterqz@java.com,8/26/2026,Cash,Pune,delivered
973,Dog Car Seat Cover,Pets,57,40.05,202.63,Ferdie Gatteridge,fgatteridger0@gmpg.org,7/31/2022,Gift card,Mumbai,processing
974,Cranberry Citrus Sauce,Food - Condiments,58,94.14,612.44,Ilise Bown,ibownr1@apache.org,12/28/2023,Cash,Chennai,cancelled
975,Vegetable Chips,Food - Snacks,5,74.98,884.19,Delphinia Arnaldy,darnaldyr2@wordpress.com,6/24/2021,Gift card,Mumbai,backordered
976,Rechargeable Electric Screwdriver,Tools,66,10.77,866.7,Alic Bicker,abickerr3@mashable.com,7/4/2024,Cash,Pune,processing
977,Picnic Blanket,Outdoor,53,68.33,124.9,Edmund Cleveley,ecleveleyr4@miitbeian.gov.cn,7/10/2020,Google Pay,Hyderabad,completed
978,Leek and Potato Soup,Food - Soups,61,20.65,789.9,Godard Tiner,gtinerr5@mashable.com,3/20/2026,Cash,Hyderabad,on hold
979,Window Blinds,Home,8,24.86,326.55,Haley Clemmow,hclemmowr6@t.co,12/21/2021,Google Pay,Lucknow,on hold
980,Picnic Blanket,Outdoor,60,75.86,537.1,Gerladina Achurch,gachurchr7@redcross.org,1/24/2025,Gift card,Mumbai,completed
981,Mobile Workbench,Tools,79,9.29,202.1,Brien Beeke,bbeeker8@google.com.br,3/8/2022,Apple Pay,Chennai,shipped
982,Vegan Taco Seasoning,Food - Spices,18,94.49,326.7,Clarisse Pautard,cpautardr9@nydailynews.com,12/29/2026,credit card,Jaipur,backordered
983,Sweet Chili Sauce,Food - Condiments,100,20.08,120.37,Dee Lindeman,dlindemanra@skyrock.com,8/26/2026,credit card,Pune,shipped
984,Cucumber Relish,Food - Condiments,49,6.53,301.38,Shirlee Leeuwerink,sleeuwerinkrb@sourceforge.net,1/14/2021,Apple Pay,Kolkata,on hold
985,Juice Extractor,Kitchen,43,56.43,863.99,Whitby Stancliffe,wstanclifferc@cam.ac.uk,5/31/2023,Google Pay,Chennai,cancelled
986,Mango Salsa,Food - Condiments,7,99.21,860.55,Ange Archibald,aarchibaldrd@miibeian.gov.cn,6/17/2020,Cash,Bangalore,cancelled
987,Adjustable Pedicure Footrest,Beauty,13,94.11,492.42,Faina Braine,fbrainere@virginia.edu,3/26/2022,Gift card,Chennai,pending
988,Vegetarian Sausage Links,Food - Meat Substitutes,11,45.0,663.3,Sidoney Gottschalk,sgottschalkrf@nih.gov,12/24/2021,Cash,Chennai,on hold
989,Pineapple Coconut Yogurt,Food - Dairy,76,69.76,253.12,Mallorie O' Loughran,morg@fema.gov,9/27/2026,Apple Pay,Chennai,shipped
990,Cauliflower Gnocchi,Food - Frozen Foods,95,40.91,424.81,Dan Chieze,dchiezerh@boston.com,12/15/2021,PayPal,Lucknow,on hold
991,Art Supplies Organizer,Art Supplies,97,66.57,842.17,Annabelle Cunliffe,acunlifferi@sciencedirect.com,9/27/2025,credit card,Pune,completed
992,Colorful Post-It Notes Set,Office,100,92.22,388.3,Flynn Olding,foldingrj@toplist.cz,11/12/2020,Cash,Lucknow,completed
993,Salsa Verde,Food - Condiments,68,11.59,31.21,Gillie Balstone,gbalstonerk@nps.gov,2/29/2024,PayPal,Bangalore,shipped
994,Sturdy Bookends,Office,56,22.83,433.26,Leigh Bubear,lbubearrl@xing.com,4/8/2023,credit card,Pune,shipped
995,Inflatable Paddle Board,Outdoor,5,69.46,302.78,Elsinore Roddick,eroddickrm@twitpic.com,4/12/2025,Gift card,Bangalore,returned
996,Zucchini,Food - Produce,85,75.25,259.11,Binky Burt,bburtrn@about.com,9/18/2021,Gift card,Lucknow,completed
997,Cinnamon Sugar Mix,Food - Baking,48,24.8,381.54,Zsa zsa Hall-Gough,zzsaro@google.fr,6/24/2020,credit card,Hyderabad,pending
998,Set of Silicone Cooking Utensils,Kitchen,63,36.24,159.27,Mohandas Coffelt,mcoffeltrp@printfriendly.com,8/4/2022,Google Pay,Ahmedabad,on hold
999,Vegetarian Pizza,Food - Frozen Foods,12,93.58,969.81,Casi Earland,cearlandrq@addtoany.com,12/28/2026,credit card,Lucknow,completed
1000,Skincare Fridge,Beauty,85,27.32,549.55,Chas Lashley,clashleyrr@fc2.com,3/1/2021,PayPal,Ahmedabad,delivered
